y,x
19867,15767
10405,15718
50896,6853
23093,28178
33926,13559
28805,14970
45319,27930
25514,23507
30011,66990
4692,5787
66709,4930
18485,38684
45778,44091
59433,31805
18726,11290
42019,48605
54906,66074
8308,66831
10101,6865
50202,62213
61644,41705
13911,39399
42452,67323
589,3092
65354,54323
9249,66469
14495,64693
37048,55358
57844,57342
61763,7125
66810,19607
47561,36496
5891,40382
42390,17177
44422,24789
12039,39290
54390,10690
63690,9442
49278,46830
1845,48098
42220,65107
65858,60397
32721,23901
1970,28727
5470,29089
18631,48487
36361,20655
49979,66143
26586,54788
32152,29965
24047,4822
18326,50353
18579,11299
1450,12764
44774,47424
34987,56125
57275,54170
3091,13240
55586,58428
55633,51370
16166,58686
47433,30529
53043,40273
65958,50178
10310,43086
26718,8819
34798,19440
57261,45648
13802,29274
45276,45473
13992,65715
58788,7272
66826,61224
31071,14671
3302,66650
38127,41523
47874,30915
5939,62942
28952,53404
24468,42883
32037,47916
51993,35999
43291,58161
11380,62578
34927,24805
2764,38707
20254,53559
27143,31818
16228,4032
13275,25489
37437,30480
28396,49504
45353,51038
2609,1624
1496,39292
46517,46341
59393,60473
29573,19454
1719,45589
66695,10742
64336,8863
14851,50981
49202,38072
17536,21519
60673,4928
21572,42966
43427,13703
45264,26487
31044,33772
28100,11570
61150,5429
52378,52731
35915,49458
2366,53816
14878,2063
9438,44859
41994,33754
1905,47271
58161,30738
27325,50929
23183,64012
1192,866
38284,9665
8935,37446
9043,28943
21331,16639
51185,56524
35028,52553
67000,2086
53440,9972
39561,35811
62236,14805
2946,33333
45524,62409
32286,34884
30869,65651
52089,21278
35122,63170
15974,4258
59625,66545
29674,25911
33898,25354
25171,9258
44567,42016
8637,52398
54230,62400
26436,48485
10184,29636
63439,47346
37265,42440
3545,21483
25463,64488
62384,7241
63869,25458
47082,46607
38269,22971
1471,19243
64601,54238
54812,8264
63525,64386
37772,59703
38285,4126
54264,41232
22656,11951
33693,44677
13601,62611
40119,48858
1198,33839
25821,38777
48446,12750
29098,67184
38175,24313
41989,51788
25233,21487
61235,25903
23921,51224
11018,66377
59928,26493
10485,38694
48133,21730
54387,26801
22021,39788
55952,57152
54646,54165
23224,49948
59419,57209
2243,47040
49631,54588
23607,18976
12409,12365
29,19947
56601,17339
34024,7583
43480,55120
21467,55037
29078,8652
18216,52846
878,40243
28007,46196
36217,11629
19228,41767
61141,33671
11686,29199
30787,12939
26160,17527
16416,32713
3687,40304
13824,49014
47263,9628
55989,61772
56365,50565
46603,42275
8514,16634
26612,52812
25380,16731
16242,22200
51373,1850
21716,17204
22682,41195
47279,25983
16130,55359
64420,6732
18630,56973
50576,50020
12752,53495
32931,58165
1848,31628
52443,5510
11186,8804
46244,44987
13956,47441
25668,33067
36985,29285
11131,4919
41059,29524
42633,43386
40062,47808
18445,63714
47528,35345
27336,48367
64161,25405
3757,11919
19225,6180
23590,36927
16412,49291
51496,60080
26085,27308
58729,46455
46048,31550
25088,32773
65293,40513
9303,13209
52372,47012
55075,50330
7929,35348
10902,61241
62228,39331
57424,30716
16000,52334
66986,62624
41933,60431
48197,41371
43827,18363
28734,22354
32533,24733
11572,13139
21561,4469
3521,18521
54063,42178
43356,29251
13475,27314
34209,16982
360,49238
50197,56843
18717,55122
66670,2798
14682,15276
66057,6403
17272,53444
55250,37186
4130,15200
58388,53567
64432,60231
23200,66100
48366,56926
39634,59795
57684,11117
30167,14177
1679,5893
31485,20935
1301,43832
38368,29714
25950,46028
27414,9158
10179,48075
36535,34033
51918,9559
31497,18757
49078,11234
4282,44234
29867,43299
21710,9697
36990,6182
20810,7822
7494,23299
38663,47412
53041,34054
56658,39053
16278,60590
63896,48117
9642,16072
20118,20412
16554,15039
43360,2149
11252,63602
36659,16671
47119,28107
34727,1860
48076,33604
44841,18550
25014,8710
2490,39242
40704,40145
56546,7758
26692,43865
53763,63715
14414,62736
14942,8803
15164,60107
24527,24550
43408,31989
36392,18698
12760,9289
13066,40938
6884,56303
57662,50924
9503,14730
38607,18342
50655,34243
29921,67305
63602,47559
2290,56046
40591,62391
35955,66255
64849,56528
21463,44570
49414,61312
2557,48671
58371,48232
13856,32600
2356,21458
26623,60046
51885,13809
38834,42585
57099,48096
39247,9942
50249,59818
5918,35546
43051,13127
936,67017
44731,3482
23496,65008
23332,62998
43026,51622
30094,54128
65571,47210
43627,4746
20187,28667
25079,58627
33250,39885
29668,8361
4973,17504
57965,30542
36455,1852
58084,34904
40991,34470
53433,17480
741,62755
17840,7834
62370,58071
34064,5065
53393,15973
50128,1843
45981,36625
13792,25180
6843,61839
64454,5605
56138,21402
34358,41698
38695,6709
20462,23970
3026,24631
50469,34694
49149,52093
2194,15509
39808,21610
43061,6467
7308,19079
26198,30903
47715,54999
56518,42480
12436,66119
10107,24738
52915,63800
16581,61449
35996,31925
56904,42302
22236,44273
6414,58328
28969,4144
16578,24466
863,33921
48089,47585
8819,52588
26849,39604
41374,17072
21225,58894
65776,8578
37704,6227
59235,55642
28961,27959
18981,4472
42687,19993
4768,4013
31888,12763
36090,65657
25981,1577
29096,25850
28928,58678
54775,56630
1867,36171
47758,51483
58632,42936
24690,51921
66772,56057
7257,55825
2821,53834
63006,66813
30105,38673
25231,55601
11351,17955
63004,27935
26598,29625
47918,63682
19844,16570
47791,60559
18249,59360
53676,47476
48012,62019
6920,7313
7800,63825
5948,55666
10990,62209
57942,36849
4869,62295
50863,16263
57340,5543
47149,67212
33976,17460
35716,60011
25145,27783
61536,31887
12897,12789
62305,40907
27592,39622
2185,9015
35261,36428
9033,28867
36536,16354
42330,38882
9781,25301
67368,18840
10063,7144
28660,4499
13874,29854
31179,45951
32194,14257
11060,53474
18371,11523
54749,26844
29479,50
40651,16780
31879,29247
20554,48509
9205,25170
10314,66363
37419,60111
10926,51260
45994,22259
21571,4963
15667,61728
18998,26683
27205,59561
4164,57746
60779,8962
9915,65070
30747,4879
10002,15126
23230,42760
60636,25081
55779,66274
63859,53432
57848,57323
22629,17633
54238,64497
41840,45835
29900,49520
52587,49897
29745,14111
48463,51776
33781,42218
16689,23928
11202,21208
7816,40559
11319,61747
64111,59009
20401,36044
13622,4146
24608,34350
32400,56426
24859,52880
46071,47447
27808,26943
47256,29882
60365,34735
23858,41941
2703,50173
3939,48522
58529,31936
16086,54670
17465,60429
51882,12129
31273,21455
13400,60817
8160,14211
64917,62407
42465,26224
59830,42832
4388,2605
13948,32232
36487,27400
2166,43945
34134,1461
12502,51690
25546,36967
13416,51504
10374,21554
1827,2851
29310,54571
30956,41269
28469,66766
26622,57739
51710,34430
40035,44275
44463,62405
23012,66027
59581,59695
23909,25491
4507,26896
40124,9776
45199,12897
39410,46652
8313,47030
27855,11957
45338,51909
42162,26092
58813,18042
13173,29770
28439,39112
34483,49813
5265,23927
51245,11945
1604,199
26193,64237
18335,8421
4824,35618
26355,25680
18223,66266
23831,1488
30552,48927
57125,29920
61877,15210
9457,59622
13427,2457
22997,66267
49993,14336
21459,45687
7977,65216
24573,50738
3161,38052
3107,48443
66915,44939
51127,56738
2688,48939
57030,3455
15374,66532
23868,66800
55534,23505
46080,66263
50129,56161
53790,38064
34176,22357
21675,39419
27995,28356
12491,36799
46848,24135
64197,62088
42637,61202
53408,20779
57847,27532
51446,47658
3907,19945
61954,5495
10353,62956
385,39944
36895,53450
31449,42925
45548,23090
21079,53861
12295,23030
4174,53004
46429,46541
32153,54950
55724,30735
59099,55594
24526,61092
41141,19959
61219,65136
9436,2831
63568,3354
53517,57532
13446,31862
30420,11865
45974,61206
569,2359
30805,17333
34879,17114
56539,38921
32346,41315
37513,22593
26110,7417
37847,2972
37626,13289
17411,22854
51038,49688
20544,4281
25985,4309
26923,12979
52158,22596
10771,64088
51990,46147
40042,21946
28995,20959
58469,35926
55360,53986
22408,17067
54746,55741
29093,21122
22591,34794
20097,62594
43033,35985
39228,12042
54342,16158
53011,33802
44507,66098
5223,2444
38512,36698
50118,47319
8277,39774
26364,36745
14112,42615
26461,15347
47674,58867
2746,56339
42319,45073
36246,64306
49193,50142
59559,66380
13201,53097
60185,64026
57006,62747
21586,49780
827,25336
28172,37040
37213,25021
13282,6623
11659,5611
48654,63924
7241,28085
20471,60592
60749,14026
66575,933
56076,59973
63423,25762
43707,18166
37498,3800
42921,29451
60720,46562
37714,9055
5860,29818
17774,55402
32103,53814
52504,67044
44034,33873
14773,13466
53215,24152
56218,1288
64275,61481
31627,25409
34240,32808
47601,28414
30926,49196
12761,22757
52204,24629
33335,4051
16522,12761
38445,29276
47518,8247
61426,1095
50689,45601
32065,33626
9119,28869
28983,21996
56167,9181
21879,15334
44933,3841
61805,66412
774,43994
24902,50978
50883,54232
36026,18114
62542,64843
31419,61171
9259,34009
65102,65977
12124,51367
64099,17419
22582,10685
23848,129
683,58405
37674,54112
24960,45513
66965,36124
8113,6052
15540,27722
50756,25741
612,51635
34435,60246
57475,5509
26321,20805
25000,6698
60166,65832
4879,56668
62413,59353
52183,61418
4470,19632
45753,63294
2970,23596
20067,42990
32041,47501
23051,50418
49934,34926
33066,43272
29122,58875
40129,58158
37771,28726
3601,270
49040,4605
15454,51629
12560,66389
56981,64279
58595,46007
6892,51369
7139,66844
26123,66913
54842,60737
62394,45636
54451,10197
59418,60352
21603,1701
66330,59860
21956,2608
46337,47737
61762,39055
59878,26471
55220,44691
58457,60554
6812,1070
42974,47687
40857,55117
11632,52136
66116,56080
43228,30645
17638,33808
28760,50049
6993,60740
63450,17202
45266,11960
15142,30894
67054,15156
59322,35832
11519,25552
21341,21896
13179,44118
8316,49043
11847,37898
58669,31829
40428,10128
55587,22460
63353,24552
35461,42714
42214,42071
18575,15762
3443,45149
62198,57480
45385,16642
45409,59741
55406,9138
59568,14009
2840,49341
41397,58111
66441,20876
16713,11668
26191,21372
23389,8089
39521,14425
27900,26450
40350,14255
53403,34673
15893,52228
1729,997
2006,49390
18409,161
25908,48491
52666,67084
31352,58318
60453,58235
35712,51751
39321,52227
61912,2656
39570,64321
21754,21611
38882,57494
13202,66319
19173,50269
34533,42600
23661,32236
11502,61267
22011,17364
38712,11596
28406,2336
8569,33882
64360,45026
56996,40524
3832,4308
50762,43771
29571,17464
58948,38253
47257,45319
22708,18029
48849,43382
15869,59218
11985,8729
56052,31470
12495,17811
15802,54225
15411,1662
11855,37549
59417,3703
18193,30969
54525,9950
31680,48497
60966,25802
24693,29856
48737,11466
25402,37970
41062,62014
6650,11574
24574,43253
39360,24001
59993,33232
6046,53077
6417,33238
39512,2587
58745,7874
19685,29897
37729,58554
57198,15675
61497,16577
41448,939
39683,23358
51439,19274
12166,65525
63784,947
35855,31528
35115,59937
64935,6020
65400,55823
10593,58354
54320,42802
62588,58661
58891,15304
56787,52990
37865,1009
28527,5813
13989,46629
47329,23036
116,42997
27888,56095
19639,52512
65174,64014
36813,50304
12235,8285
39136,48545
58724,38947
64226,2304
14837,28499
47239,65711
21490,63806
51823,30236
14457,44033
8389,18736
37576,7400
26043,196
26607,4990
53507,40893
54178,67191
40002,12689
15061,18106
7658,21986
9980,28779
52435,63875
14132,36205
18668,52967
5175,46929
55982,43681
34753,20995
21000,11176
45694,60208
5019,64536
26527,49726
12552,53238
40090,54180
59557,45629
2140,41516
57836,131
65140,1297
62439,22120
13470,17475
47810,48290
6801,24886
2271,63388
49343,51018
24936,65437
52697,20702
65189,49029
10850,43723
10327,51387
33325,59142
31957,39365
52633,47974
59618,48900
8180,35684
34717,62031
41961,12364
56173,23446
65045,64424
14574,4447
61157,30818
40144,58394
40859,56372
45250,59693
17780,50576
11887,27611
43509,44175
17334,60768
24379,28230
3650,34772
61094,16568
66414,17893
23342,38798
11917,33946
65025,31518
44012,28550
5417,13219
40194,30835
8966,22999
64442,36608
27243,62011
67081,22089
20310,38388
10982,13579
62131,19269
9738,26073
57216,20752
3965,51295
39635,66514
53,18408
10655,28166
25498,35217
38487,54125
9570,12619
58370,54199
1900,58452
22372,65381
29339,21417
38204,7426
51937,16667
48114,60661
12216,27273
15416,50296
10657,66708
29727,60844
17021,36776
53327,3922
191,66179
28115,990
1576,10994
40560,55863
16006,11486
2505,16899
24222,22891
50407,29891
66405,33834
47878,25159
37823,9423
38460,2867
36474,30944
60009,5370
252,54745
66934,42539
10809,1472
5192,4591
8907,21329
1898,54055
10454,8454
55346,5379
50160,17298
11846,8030
66526,44242
52844,60045
65867,62618
20429,45709
19580,26964
44048,37211
26829,41468
7812,25452
45018,3025
32675,16506
1955,65530
7126,2613
8647,18579
45492,12112
9720,13524
18848,13539
53069,32675
22518,25132
8263,44314
22803,39325
60253,41782
11249,10355
44017,49035
65806,13551
30403,36589
22334,40143
49499,49469
64868,33169
15479,54392
19653,16197
36907,61909
64879,40855
15833,53248
3356,25548
52401,17313
17543,39935
2106,19433
43182,21669
24203,32982
43064,4063
42835,22395
65780,34842
64411,8214
11789,58287
31583,28472
47450,32611
38324,6592
34707,41558
43062,3674
40938,51934
12346,48392
58063,35271
28465,31826
17282,19819
62388,37911
30461,51903
24505,19336
40759,45005
27481,38178
48686,59718
7725,19652
59039,16736
14747,34020
57057,22835
66990,41390
27593,23803
2198,34387
38995,27525
67207,42995
37780,60152
54785,8233
31222,4002
1516,27881
44705,59804
42385,22416
38559,26017
43760,10783
10905,36778
64568,3613
50322,51521
49925,16195
39364,48470
62044,667
62209,22261
64702,59058
43885,49058
18761,43858
23307,28772
65773,34150
26374,54872
42751,13044
37634,37774
65505,42092
48245,22501
40582,1251
33941,27794
57695,20401
59244,50958
32594,13439
42238,11849
33367,60773
7979,49285
6676,48000
43009,14832
12637,6938
37867,61136
30872,8046
42249,64921
45104,66722
32325,2824
9748,40102
26038,19856
41154,39753
35059,40911
12270,24092
57641,11231
24313,59956
60039,59810
19136,63856
41754,5053
17852,11634
52251,39099
13025,56558
3657,54519
66222,14966
65842,35038
18816,39747
39253,43921
38139,33155
46653,34754
24282,23557
61641,4074
44346,42293
12161,45458
9745,3732
38776,66761
53506,1340
51851,60218
16328,21842
43332,22151
33773,66386
56848,25738
35783,22383
32779,30691
62152,24487
115,10609
7187,58473
67134,52655
41139,5624
6638,35470
61917,62360
66311,66782
46069,18479
17031,16061
45757,24428
52758,45123
13449,10362
37970,2296
22348,41513
166,47898
52094,41601
51239,50017
45939,43804
46684,36097
66671,48572
695,57214
9255,53302
59875,10826
